Name_MOF_CoRE_1272,PLD_angstrom,LCD_angstrom,unit_cell_volume_angstrom3,void_fraction,Henry's constant: mol/(m^3 Pa),D0 in a: m^2/s,D0 in b: m^2/s,D0 in c: m^2/s
ja500618z_si_006_clean,2.12268,4.2351,928.53,0.49508,0.49640219086,7.56E-98,1.20E-64,2.20E-31
ja500618z_si_007_clean,2.12738,4.24051,929.244,0.49562,0.49722822738,2.54E-95,4.87E-63,7.32E-31
ja500618z_si_008_clean,2.13498,4.24649,930.554,0.49656,0.49451416365,5.06E-93,2.19E-61,5.96E-30
ja501810r_si_002_clean,5.3381,11.49541,3800.24,0.72544,0.39430893934,2.52E-08,6.12E-09,6.16E-09
ja5019095_si_003_clean,7.04802,8.48497,3689.45,0.6385,0.39331525119,2.87E-09,0,0
ja5063423_si_002_clean,4.79934,9.23523,2028.46,0.71724,0.065269055098,6.56E-08,6.85E-08,6.70E-08
ja506357n_si_002_clean,4.12914,4.49276,2215.26,0.42534,4.3969159837,8.45E-08,0,0
ja507119n_si_002_clean,11.90145,15.53705,11019.1,0.65218,15.860538982,4.56E-09,3.62E-09,4.05E-09
ja507269n_si_002_clean,23.14912,26.94832,14355.9,0.84568,0.033628632819,6.10E-09,2.14E-09,8.01E-09
ja507269n_si_003_clean,25.15801,26.81828,14194.5,0.85294,0.040561315433,1.94E-08,1.85E-08,4.27E-09
ja507947d_si_001_auto,8.76878,17.13372,34711.4,0.78846,0.093021605966,0,0,0
ja507971r_si_004_clean,3.49785,4.41876,1645.1,0.44038,19.409899115,0,2.90E-73,8.89E-19
ja508679h_si_001_clean,3.74797,23.2438,14555.3,0.74462,2375.215501,0,3.90E-12,3.87E-12
ja5103103_si_002_auto,14.19467,16.56478,56740.4,0.81064,0.036810267012,0,2.32E-09,0
ja510525s_si_002_clean,7.92406,11.65138,6717.45,0.68304,0.25754195825,3.16E-08,0,0
ja510525s_si_003-1_clean,8.02059,10.35509,6717.45,0.67778,0.23086312145,0,1.23E-08,2.29E-32
ja5109535_si_002_clean,7.62162,18.02799,13228.7,0.75182,0.57921495781,0,0,0
ja511019u_ja511019u_si_002_clean,5.21261,6.0486,2944.53,0.54916,0.1587725926,1.58E-11,5.22E-08,2.40E-15
ja5111317_ja5111317_si_002_auto,8.45372,20.92808,16284.3,0.8109,0.059380794474,0,0,0
ja5111317_ja5111317_si_003_clean,11.2869,31.48104,56722.3,0.83204,0.1724490209,2.18E-10,2.61E-10,2.60E-10
ja512137t_si_002_clean,4.24797,8.01349,3701.45,0.62958,0.49054521479,5.37E-08,1.12E-07,1.13E-07
ja512311a_si_003_auto,8.61875,10.97358,35908.8,0.7823,0.043303660679,0,0,0
ja512311a_si_007_auto,8.72651,11.23502,35879.2,0.78464,0.017512271172,0,0,0
ja512437u_si_002_clean,4.14216,5.21501,6788.55,0.51666,1.1379243783,0,0,5.96E-08
ja512437u_si_003_clean,4.11209,5.52247,6778.93,0.5123,1.0712701393,0,0,3.23E-08
ja512437u_si_004_clean,4.22074,5.42346,6906.69,0.51964,1.2845809044,0,0,3.04E-08
ja512762r_si_002_auto,10.70029,12.94057,8843.76,0.71958,0.098768438817,1.38E-147,4.58E-09,7.97E-76
ja512973b_si_002_auto,8.08076,17.4641,14357.8,0.77156,0.11836757048,2.13E-08,1.32E-08,3.65E-08
ja512973b_si_003_auto,8.26257,20.85794,16259.7,0.81062,0.060120990049,3.45E-08,0,8.85E-08
ja512973b_si_004_auto,12.21072,22.3241,21786.1,0.85884,0.024870666256,1.69E-08,1.12E-07,9.46E-08
ja512973b_si_005_auto,10.10573,24.86706,24188.2,0.8605,0.033742158918,1.48E-08,4.62E-08,5.46E-08
ja5131269_si_002_clean,8.54109,10.10217,4980,0.73922,0.37194519405,6.26E-09,5.06E-09,5.06E-09
ja5131269_si_003_clean,8.75701,10.41389,5000.82,0.74062,0.33251074515,0,5.80E-09,5.80E-09
ja5b00365_si_002_clean,7.4117,21.38511,26872,0.8119,0.047863501842,0,1.80E-08,1.48E-08
ja5b00450_si_002_clean,11.81406,13.41311,12767,0.78076,0.31297577406,6.19E-09,0,0
ja5b00450_si_003_clean,5.27611,12.23738,24970.1,0.52682,9.4341544789,0,0,0
ja5b00450_si_005_clean,6.24058,13.7813,15663.1,0.52298,863.82982048,0,0,0
ja5b00450_si_006_clean,2.36064,13.14302,15790.1,0.46144,1645155.5547,0,0,0
ja5b02556_si_002_clean,3.51794,4.5305,856.573,0.43562,5.9518162338,0,5.38E-209,0
ja5b02777_si_002_clean,2.74749,3.72096,2044.61,0.4908,0.33426940771,0,1.07E-18,5.14E-51
ja5b02777_si_003_clean,2.83876,3.78451,2079.09,0.50378,0.38915079344,3.23E-17,1.54E-14,1.40E-33
ja5b02777_si_004_clean,2.56035,3.83909,1062.21,0.50716,0.14261098802,2.46E-12,1.52E-32,6.57E-54
ja5b02777_si_005_clean,2.61994,3.93122,1077.28,0.51938,0.19568763573,2.44E-111,4.21E-11,0
ja5b02777_si_006_clean,2.75378,3.62484,2051.03,0.48872,0.26114583964,7.47E-211,4.11E-42,2.38E-18
ja5b02777_si_007_clean,2.52827,3.7739,1073.48,0.51446,0.16100578378,2.57E-20,3.38E-11,1.63E-227
ja5b02777_si_008_clean,2.48207,3.80279,1075.79,0.51596,0.20267595205,2.52E-17,2.26E-13,4.00E-264
ja5b02897_si_003_clean,10.77045,11.86744,1574.91,0.66818,0.14956020724,9.92E-09,0,0
ja5b02999_si_002_clean,16.48186,17.44516,9042.5,0.81668,0.049986215997,1.69E-08,8.36E-08,8.40E-08
ja5b02999_si_003_clean,12.01329,15.30016,15861.9,0.78522,0.080972329081,4.34E-09,1.08E-09,1.12E-09
ja5b02999_si_004_clean,12.68421,14.92506,15930.8,0.79012,0.093730333717,4.94E-08,5.62E-08,3.99E-08
ja5b02999_si_006_clean,14.91965,15.86919,8390.58,0.79682,0.069495146278,3.78E-09,8.01E-08,7.75E-08
ja5b02999_si_007_clean,15.43434,18.85037,8405.93,0.82224,0.04854597169,4.46E-08,8.07E-08,8.07E-08
ja6b00695_si_001_clean,5.81366,11.72028,58232.5,0.61244,62.160148626,0,0,0
ja6b00695_si_002_clean,7.23881,9.37586,20266.9,0.5272,5335.6092674,0,0,4.45E-10
ja808995d_si_002_clean,9.64594,17.4956,28568.8,0.66216,6.1476473539,0,0,0
ja809985t_si_002_clean,8.53455,22.39906,80915.6,0.84856,0.024809161227,0,0,0
ja903726m_si_002_clean,4.53539,11.43471,3157.02,0.67628,0.061444286292,2.50E-08,5.59E-08,1.02E-07
ja905009e_si_002_clean,6.13464,7.6074,5035.38,0.72592,0.05250918317,6.49E-08,1.26E-07,6.46E-08
ja907023c_si_001_clean,5.17169,9.45369,6211.69,0.68402,0.15370326257,0,8.55E-18,5.30E-18
ja907023c_si_002_clean,5.14438,9.45385,6267.32,0.6865,0.15081642758,0,4.72E-17,7.64E-17
ja907023c_si_003_clean,5.19916,9.41897,6203.06,0.68584,0.16071546057,0,1.00E-21,1.03E-21
ja907023c_si_004_clean,5.12471,9.3994,6219.87,0.68446,0.15963248344,0,0,0
ja994186h_clean,3.31445,4.71128,1946.82,0.55806,0.057319669048,1.07E-08,9.77E-14,3.05E-31
JABMEF_clean,3.5127,4.09481,1578.3,0.53398,0.77528270764,0,0,4.44E-08
JACQUA_clean,3.38675,6.25494,10761.1,0.5169,14509.367541,2.04E-10,1.40E-07,6.05E-08
jacs.5b11034_ja5b11034_si_002_clean,5.2457,10.1635,14555,0.71344,0.73482520483,3.94E-08,4.82E-08,3.01E-08
jacs.5b11079_ja5b11079_si_002_clean,6.73565,13.77866,29246.8,0.74878,0.25425937287,1.02E-08,0,7.51E-09
jacs.5b11924_ja5b11924_si_002_clean,5.33765,6.91809,16068.9,0.66618,0.023196404478,1.31E-08,0,4.45E-09
jacs.5b11924_ja5b11924_si_003_clean,5.12266,6.75745,15727.3,0.65916,0.024601340845,0,0,1.95E-31
jacs.5b12237_ja5b12237_si_004_clean,6.09864,11.06362,37256.2,0.67348,0.16170123803,0,0,0
jacs.5b12516_ja5b12516_si_002_clean,6.40873,7.79722,9615.02,0.57062,0.10150705983,0,0,5.67E-08
jacs.5b12516_ja5b12516_si_003_clean,6.57733,8.63742,10131.6,0.59238,0.07755914035,6.18E-08,5.57E-08,1.06E-07
jacs.5b12516_ja5b12516_si_004_clean,6.61711,8.66344,10115.8,0.58854,0.077586316279,0,5.42E-08,1.15E-07
jacs.5b12955_ja5b12955_si_002_clean,3.67271,6.67127,23780,0.54496,2.6042501096,0,0,0
jacs.5b12955_ja5b12955_si_003_clean,4.02345,8.72492,106323,0.59424,1.6715976848,0,0,0
jacs.5b13491_ja5b13491_si_002_clean,5.80967,8.81496,10699.5,0.67002,0.22079350191,5.76E-16,1.60E-07,2.13E-07
jacs.6b00564_ja6b00564_si_003_clean,3.22486,5.47429,9424.85,0.47616,2.332374257,0,0,0
jacs.6b00564_ja6b00564_si_005_clean,2.41511,4.70965,5411.77,0.409,6.9390986219,0,0,0
jacs.6b01345_ja6b01345_si_001_clean,10.98792,20.27415,53693.6,0.69624,498.12456597,0,0,0
jacs.6b01663_ja6b01663_si_002_clean,16.70473,24.26586,22423.6,0.82928,0.157420535,2.58E-09,2.63E-09,2.57E-09
jacs.6b01663_ja6b01663_si_003_clean,19.25506,27.23522,36670.5,0.8613,0.021527988234,0,3.97E-09,5.66E-09
jacs.6b02030_ja6b02030_si_002_clean,8.47576,9.18292,7232.84,0.60784,0.33343673996,0,0,3.18E-08
jacs.6b02030_ja6b02030_si_003_clean,8.55805,9.24866,7248.37,0.6158,0.30997905852,0,0,2.22E-08
jacs.6b02030_ja6b02030_si_004_clean,4.88112,6.67883,7251.69,0.49474,0.19234352065,0,0,9.46E-09
jacs.6b03263_ja6b03263_si_002_clean,5.73335,8.18324,5726,0.55346,2545053683.6,1.13E-10,7.38E-11,1.21E-09
jacs.6b04608_ja6b04608_si_002_clean,10.7493,18.45326,116515,0.8279,0.06283376978,0,0,0
jacs.6b04608_ja6b04608_si_003_clean,10.11132,17.67344,120298,0.81616,0.056307770564,0,0,0
jacs.6b04971_MOP_clean,6.51736,12.68679,11767.2,0.72898,0.092293489757,1.18E-08,0,0
jacs.6b06239_ja6b06239_si_002_clean,6.62092,9.27076,7862.45,0.7338,0.072361367961,1.44E-08,1.62E-08,7.48E-09
jacs.6b06375_ja6b06375_si_001_clean,6.52371,11.5496,13923.7,0.67228,4.0831884383,1.38E-13,6.06E-10,3.56E-10
jacs.6b06759_ja6b06759_si_002_clean,7.91893,14.41979,71535.4,0.75684,0.15031081043,7.51E-09,7.54E-09,7.54E-09
jacs.6b06759_ja6b06759_si_003_clean,7.95228,15.33652,71556.1,0.76936,0.060067819384,2.58E-08,1.49E-08,2.58E-08
jacs.6b06759_ja6b06759_si_004_clean,7.81068,15.44206,72074.4,0.77278,0.058120602861,1.41E-08,1.39E-08,1.39E-08
jacs.6b08724_ja6b08724_si_009_clean,26.50037,27.99798,14937.2,0.86598,0.036170485538,1.01E-07,1.09E-07,3.34E-09
jacs.6b08724_ja6b08724_si_010_clean,25.75977,27.34587,14393.2,0.85946,0.040952460238,2.18E-08,2.18E-08,3.40E-09
jacs.6b08724_ja6b08724_si_011_clean,26.42046,27.90528,14841.5,0.86556,0.040326696054,1.03E-07,1.02E-07,2.91E-09
jacs.6b08724_ja6b08724_si_012_clean,24.85113,28.28857,15305.7,0.85978,0.026841697473,2.07E-08,2.07E-08,5.16E-09
jacs.6b08724_ja6b08724_si_013_clean,26.11404,27.65514,14630.3,0.86306,0.03926442631,1.94E-08,1.94E-08,3.29E-09
jacs.6b08724_ja6b08724_si_014_clean,26.19827,27.66486,14830.1,0.86284,0.039727343906,9.10E-08,9.59E-08,3.62E-09
jacs.6b08724_ja6b08724_si_015_clean,25.79507,27.35819,14469.2,0.86188,0.040865041676,1.83E-08,1.92E-08,3.61E-09
jacs.6b08724_ja6b08724_si_016_clean,26.31183,27.807,14787.4,0.86242,0.0358028437,1.78E-08,1.79E-08,3.38E-09
jacs.6b09113_ja6b09113_si_002_clean,11.3392,12.95465,6497.06,0.76688,0.062928567101,0,1.10E-08,2.04E-08
jacs.6b09155_ja6b09155_si_009_clean,7.98417,8.89219,2378.06,0.66384,0.14999423674,0,0,6.78E-08
jacs.6b11027_ja6b11027_si_002_clean,2.2359,9.31652,19079.8,0.57508,13.897154467,0,0,0
jacs.6b11422_R-1_2-butanol_clean,7.41477,9.40567,19017.3,0.4517,0.19381915074,0,0,1.04E-09
jacs.6b11422_R-1_2-butylamine_clean,7.3432,9.44597,18896.9,0.44666,0.18884734019,0,0,2.28E-09
jacs.6b11422_R-1_clean,7.44753,9.43659,19343.4,0.46044,0.18414174669,0,0,4.75E-09
jacs.6b11422_R-2_clean,7.01574,9.09722,19009.2,0.4474,0.23148440652,0,0,2.52E-09
JADBEY_clean,4.02357,4.95532,3065.88,0.47122,0.69055217858,0,0,6.21E-08
JADBIC_clean,4.59746,6.9321,1441.08,0.56566,0.39268654873,4.68E-08,0,0
JADJOQ_clean,4.6784,5.36251,2465.13,0.6395,0.20409110509,3.93E-08,0,0
JADMAF_clean,3.51047,4.7456,11998.8,0.43804,1.1287174672,0,1.39E-07,8.98E-29
JADMIN_clean,3.4048,4.11192,12327.7,0.4287,7.9806628315,0,8.32E-08,0
JAFPIQ_clean,6.04833,6.84816,1831.72,0.60144,0.10710519068,1.70E-08,9.56E-111,0
JAHNEM01_clean,2.54049,3.36938,1304.18,0.27998,0.64557258484,0,0,1.82E-11
JAHNEM02_clean,2.55196,3.37365,1309,0.28204,0.63379929754,0,0,2.16E-11
JAHNEM03_clean,2.56033,3.3734,1313.46,0.28438,0.64993691532,0,0,2.71E-11
JAHNEM_clean,2.56641,3.40334,1321.4,0.28704,0.75073990576,3.07E-11,0,0
JAHXUM_clean,2.86199,7.48225,4420.63,0.561,0.82893300467,0,5.67E-11,0
JAJKUD_clean,2.81156,4.76513,1304.21,0.4764,1.5966944829,0,7.60E-202,1.27E-08
JAJLAK_clean,2.80133,5.14979,1288,0.4614,1.9456797961,0,5.47E-235,1.84E-08
JAJLEO_clean,2.77454,5.23824,1272.72,0.46624,1.8440037489,0,0,1.27E-08
JAJZAY_clean,5.90243,11.36548,12050.5,0.73752,0.33915371683,0,0,7.00E-09
JAKBIJ_clean,4.0294,5.86197,2114.78,0.66036,0.078797549003,4.59E-09,4.16E-09,7.76E-08
JAKBOP01_clean,4.23068,5.4228,2016.2,0.64118,0.088655343146,6.72E-18,1.26E-07,9.19E-08
JAKBOP_clean,4.09036,5.23024,2082.96,0.65708,0.083612970559,1.97E-09,4.05E-10,6.36E-08
JAKBUV_clean,3.60289,5.46135,2088.61,0.65798,0.072894969677,8.75E-08,2.06E-08,1.35E-15
JAKPET_clean,2.19833,3.42882,4411.51,0.35846,1.2668059519,0,0,0
JALCAD_clean,5.2302,8.28487,9929.23,0.64708,1.0316488741,5.52E-08,5.02E-08,5.07E-08
JALLEQ_clean,7.70465,21.12121,63613.9,0.76644,0.019196556234,1.46E-102,7.63E-110,3.24E-107
JALLIU_clean,6.73163,13.70631,20390,0.7473,0.046743312264,5.79E-08,5.60E-08,5.74E-08
JALLOA_clean,18.3037,21.11536,48433.1,0.83386,0.8167004137,4.05E-07,4.18E-196,3.10E-196
JALPAQ_clean,2.51451,3.58448,2437.61,0.32466,2.0839440892,0,9.88E-17,0
JALTUL_clean,3.29552,4.1042,1621.88,0.63188,0.14942378775,3.31E-08,1.35E-08,2.88E-17
j.apcatb.2016.05.072_1_clean,2.62152,4.92745,8839.2,0.436,0.69249669143,0,0,8.81E-12
JAQSAW_clean,2.86516,3.69431,2408.25,0.4379,1.6567618437,1.68E-10,1.60E-14,0
JASNAT_clean,3.78357,4.42584,1636.07,0.48662,4.1028931776,4.76E-08,3.25E-67,4.63E-08
JASNEX_clean,2.553,3.01204,794.17,0.35574,0.20653855649,1.40E-10,0,0
JAVNIE_clean,4.58162,6.8757,2990.72,0.63756,0.24696800367,3.76E-08,4.50E-08,8.47E-08
JAVSUV_clean,3.35204,5.55766,755.448,0.48914,81.798243183,0,6.20E-09,1.09E-08
JAVTEG_clean,3.61397,5.9387,1311.23,0.53828,25.913413678,1.43E-08,2.08E-19,0
JAVWUY_clean,3.55267,4.30136,1969.44,0.52742,1.1024711718,1.31E-07,4.07E-181,4.11E-08
j.catcom.2016.08.039_1_clean,3.34725,3.87976,3754.49,0.3861,0.1895064526,0,0,6.48E-08
JEBCOJ_clean,4.81817,6.8132,2241.18,0.39074,0.55185229721,0,0,8.75E-08
JEBDOK_clean,2.9461,4.1336,800.086,0.3363,8.0896309953,2.42E-16,0,0
JEDJUY_clean,4.04853,4.74387,919.903,0.49978,0.80806009992,4.98E-08,0,1.45E-08
JEDKEJ_clean,6.38645,11.37806,9927.87,0.62768,0.34764349956,0,6.63E-08,1.90E-08
JEJKEP_clean,2.49728,4.83155,2497.93,0.42926,2.7312201319,0,4.44E-19,0
JEJKIT_clean,2.47827,4.78468,2468.3,0.41746,2.9344467841,0,1.60E-19,0
JEJWOL_clean,7.46842,9.62011,5977.39,0.74416,0.094677121391,3.89E-08,2.28E-09,1.38E-13
JELPAS_clean,5.41912,6.51757,2531.59,0.4473,0.25706874305,0,0,1.02E-08
JEMBUZ_clean,2.89001,3.5652,2675.14,0.42186,3.0917577747,0,0,1.75E-08
JEMNAR_clean,2.63317,4.70657,1227.33,0.41758,3.2539328807,1.91E-11,0,2.40E-11
JEMQEY_clean,2.12754,2.99882,875.67,0.29724,0.17002608169,0,0,0
JENKET_SL,10.7501,12.63388,16786.6,0.66956,0.32287166661,0,0,0
JENKIX_SL,7.0947,9.52945,21298,0.53438,0.5140021285,0,0,1.64E-08
JESDIV_clean,2.46259,4.24461,699.719,0.42316,50.173213662,7.48E-27,0,0
JETNOL_clean,2.37182,4.97148,761.774,0.52662,0.13457914861,2.39E-28,8.45E-29,1.81E-46
JETZAK_clean,5.74043,6.54683,3505.52,0.63852,0.4304701341,5.55E-08,5.39E-09,0
JEWCAP_clean,3.93488,5.76057,4615.92,0.48194,0.092219473769,0,0,0
JEWYAM_charged,6.28683,15.94713,6985.18,0.70758,0.20626993953,1.15E-08,1.16E-08,1.16E-08
JEXSOV_clean,2.88281,4.2912,648.654,0.36296,0.13436795947,1.73E-09,9.99E-40,0
JEXWUF01_clean,2.35208,2.84177,378.56,0.39218,0.0011477878745,1.14E-131,1.08E-131,9.96E-12
JEXWUF_clean,2.34381,2.83367,377.155,0.39266,0.0009845376867,1.35E-130,6.39E-131,9.34E-12
JEXXAM05_clean,2.38001,2.84829,370.243,0.3938,0.0016777851781,0,3.48E-133,4.68E-11
JEXXAM06_clean,2.35318,2.82332,368.972,0.39078,0.0010153075236,0,9.58E-135,2.91E-11
JEXXAM07_clean,2.38408,2.85162,370.265,0.3944,0.0017957282364,0,1.04E-134,4.89E-11
JEXXAM_clean,2.38759,2.85322,368.751,0.39142,0.0020696800472,9.45E-142,2.38E-141,4.66E-11
JEYXOB_clean,2.67568,4.16266,1070.78,0.4199,0.67390806956,0,1.31E-27,0
j.ica.2015.10.036_2-centain_clean,3.40678,4.7567,1720.54,0.32826,2.7385938655,0,0,1.02E-07
j.ica.2015.11.007_4_clean,3.85695,5.17365,1865.62,0.46438,0.42580806837,0,4.56E-08,0
j.ica.2016.02.049_Compound-1_clean,3.84464,5.3581,6148.78,0.56102,1.948943939,6.69E-89,6.63E-09,0
j.ica.2016.03.009_6_clean,3.64194,5.2132,7183.17,0.41976,1.5704404224,0,0,2.01E-08
j.ica.2016.03.015_0cudmmal4pnafinal_clean,2.78771,3.76411,4159.34,0.43012,0.87421198445,0,0,1.26E-10
j.ica.2016.05.002_2_clean,6.55622,7.8097,6787.7,0.55372,0.28678268156,0,0,9.68E-09
j.ica.2016.05.002_6_clean,2.19041,6.54497,1863.12,0.52774,1.5594246219,0,1.40E-275,2.02E-22
j.ica.2016.05.029_1_clean,3.99681,6.35116,6005.91,0.41988,0.10883056317,0,0,9.83E-08
j.ica.2016.05.051_1_clean,2.60656,3.56669,4750.98,0.3698,2.798379946,0,0,0
j.ica.2016.05.051_4_clean,2.26861,3.21036,2450.27,0.32938,8.6432238728,0,0,6.42E-19
j.ica.2016.06.009_dd014_1_0m_clean,4.15905,4.81507,1611.5,0.40582,0.7017714197,0,7.97E-08,0
j.ica.2016.08.030_3_clean,3.89009,5.45975,3027.16,0.58934,0.59586520152,0,1.18E-07,7.85E-08
j.ica.2016.09.002_1_clean,7.25225,8.46997,19369.7,0.40658,0.080093804477,0,0,4.03E-09
j.ica.2016.09.002_2_clean,7.066,8.29223,19272.1,0.39752,0.081038114745,0,0,7.28E-09
j.ica.2016.09.043_Compound1_clean,2.31347,3.26393,1648.89,0.33712,1.042136386,0,2.16E-17,0
j.ica.2016.09.043_Compound2_clean,5.48572,5.73535,1085.17,0.42372,0.19721768726,0,2.52E-08,0
j.ica.2016.10.007_1-IV-523_sq-fin_clean,3.03793,4.04495,4184.14,0.45724,1.2784096661,0,0,2.89E-09
j.ica.2016.10.007_4-IV-410_clean,3.71811,5.20639,1487.96,0.47642,3.2128454005,0,0,1.69E-77
JILWIL_clean,3.46831,8.1684,3263.98,0.54248,36.022225388,4.95E-08,4.52E-08,2.29E-08
JILWOR_clean,3.55373,10.30183,6757.27,0.54988,28.679745695,1.09E-07,1.10E-07,1.13E-07
JILXOS_clean,3.40142,3.99401,3292.77,0.38312,2.6815820424,7.59E-08,0,0
j.inoche.2014.12.004_inc05822-mmc1_clean,6.01663,7.1141,1896.54,0.55058,0.22287884729,5.69E-08,3.23E-08,6.92E-307
j.inoche.2014.12.007_INC05825-mmc2_clean,2.78581,4.09598,12676.3,0.37984,0.50792567571,0,1.08E-08,0
j.inoche.2015.01.025_INC05862-mmc1_clean,2.51124,5.19653,4064.17,0.447,3.7956614928,1.02E-148,8.72E-149,6.35E-14
j.inoche.2015.01.025_INC05862-mmc2_clean,3.68998,4.64823,2426.68,0.54856,1.424245356,9.78E-08,5.63E-46,0
j.inoche.2015.02.023_INC05895-mmc1_clean,3.29604,5.57426,1712.78,0.46238,8.4607799271,7.11E-10,0,1.86E-08
j.inoche.2015.03.005_INC05902-mmc1_clean,5.2498,6.60348,3140.73,0.43624,14269.38927,0,1.18E-13,1.04E-26
j.inoche.2015.03.015_inc05912-mmc1_clean,3.76678,5.536,3341.82,0.52586,0.58190599469,3.26E-08,4.38E-08,4.22E-08
j.inoche.2015.03.024_inc05921-mmc1_clean,2.95623,3.90909,4977.69,0.50382,1.0403651543,0,0,0
j.inoche.2015.03.026_2_clean,2.08304,4.49552,1581.92,0.39554,2.2406680815,0,0,0
j.inoche.2015.03.028_inc05925-mmc2_clean,4.50511,5.78487,2443.48,0.6083,0.88634400703,3.16E-08,2.16E-08,0
j.inoche.2015.03.033_inc05930-mmc2_clean,3.05629,4.7052,4392.09,0.47194,2.3875892206,0,0,5.10E-71
j.inoche.2015.03.033_inc05930-mmc4_clean,2.02718,4.21005,2370.55,0.436,7.9405411437,0,0,0
j.inoche.2015.03.054_CIFs_clean,7.83625,12.64905,6119.51,0.77012,0.091520446875,7.64E-09,7.63E-09,2.37E-08
j.inoche.2015.05.017_inc05998-mmc2_clean,2.42095,4.74617,5012.01,0.40488,7.3656987998,1.92E-13,0,0
j.inoche.2015.06.004_1_clean,2.6459,4.26072,1205.13,0.4281,2.6337387173,0,1.42E-10,9.25E-15
j.inoche.2015.06.008_inc06013-mmc1_clean,6.9306,7.52694,3934.4,0.52586,1.0230355823,4.28E-09,1.75E-08,0
j.inoche.2015.06.023_inc06028-mmc3_clean,5.72412,6.4419,674.599,0.45,0.23183791496,4.08E-08,0,5.25E-08
j.inoche.2015.06.036_inc06102-mmc1_clean,3.16209,4.47909,3182.54,0.32834,4.5453850605,1.58E-49,0,1.57E-156
j.inoche.2015.06.036_inc06102-mmc2_clean,3.1473,4.45279,3095.39,0.36608,3.8852489934,3.18E-62,0,2.32E-11
j.inoche.2015.06.036_inc06102-mmc3_clean,3.17487,4.46373,3126.57,0.36994,3.2971828632,4.16E-09,0,6.72E-11
j.inoche.2015.07.018_compound1_clean,3.49106,4.18818,1264.41,0.43206,1.2421521568,8.18E-08,0,1.03E-07
j.inoche.2015.07.018_compound2_clean,3.835,4.38668,1247.55,0.42686,1.2042656767,7.98E-08,0,1.30E-07
j.inoche.2015.08.009_inc06079-mmc2_clean,3.71126,4.92971,3719.28,0.59146,0.25717881725,5.49E-10,2.87E-08,0
j.inoche.2015.08.009_inc06079-mmc3_clean,3.78751,4.38798,1734.99,0.52264,0.2776047341,0,5.85E-08,0
j.inoche.2015.08.009_inc06079-mmc5_clean,4.86779,5.49869,3562.63,0.53576,0.3120380806,4.65E-08,9.40E-21,0
j.inoche.2015.12.004_inc06186-mmc2_clean,11.14785,12.54346,11141,0.615,2.3049595658,5.73E-08,1.37E-50,1.17E-56
j.inoche.2015.12.009_inc06191-mmc2_clean,3.46644,5.08191,3253.57,0.52692,2.3837740757,4.87E-60,0,2.91E-20
j.inoche.2015.12.010_inc06192-mmc1_clean,4.04144,4.4872,9626.89,0.35418,2.6543517981,0,5.78E-08,0
j.inoche.2015.12.019_1_clean,4.08024,6.43882,2587.91,0.55942,0.70388154772,0,0,6.51E-08
j.inoche.2016.08.006_submitCIF_clean,4.73441,6.28886,8433.6,0.58148,2.0145610549,3.97E-212,0,0
j.inoche.2016.10.021_inc06458-mmc3_clean,4.22749,6.16956,6245.29,0.61742,0.46445530338,0,0,0
j.inoche.2016.10.021_inc06458-mmc4_clean,4.61537,6.34151,4837.87,0.45076,0.18655935493,0,0,2.81E-08
j.inoche.2016.10.027_INOCHE-D-16-00460-Structure_1_clean,3.62907,6.2705,2813.34,0.51208,0.79360132498,0,0,4.94E-08
j.inoche.2016.10.028_Zn1_clean,2.84576,3.95515,3118.4,0.39394,0.43567957127,0,2.82E-168,0
j.inoche.2016.11.006_cif_clean,4.43531,12.67467,21961.4,0.55336,0.74545663522,0,0,0
JIQVAH_clean,3.14743,3.85723,2365.53,0.53752,1.0949629224,1.32E-15,1.38E-98,4.66E-09
JISVAJ_clean,5.95143,8.08186,1983.9,0.69642,0.14208979353,4.35E-09,4.38E-08,6.89E-08
JITPOS_SL,4.47825,5.41625,6688.83,0.45684,0.39461926693,0,2.64E-13,3.59E-08
JITQEI_clean,2.99287,4.4473,6560.88,0.53068,1.0473148851,4.44E-17,4.44E-17,0
JIVFUQ_clean,4.69449,6.02316,966.699,0.60602,0.36768845715,5.63E-08,3.20E-37,1.49E-41
JIVHIG_clean,3.43996,5.54184,4460.37,0.45186,0.77324683325,0,5.60E-08,4.51E-08
JIVQOU_clean,3.56037,4.12951,1714.89,0.41332,4.594516399,0,7.51E-08,0
JIVSAJ01_clean,3.28171,4.10603,1580.59,0.22174,6359.8374081,0,0,1.41E-08
JIVSEN01_clean,3.15728,4.02593,1586.48,0.22616,1568.5762079,0,0,5.15E-09
JIVSEN_clean,3.58044,4.09677,1595.32,0.35602,0.82434398731,0,4.87E-289,1.00E-07
JIVSIQ_clean,2.26278,3.69136,863.249,0.44222,0.67329306664,0,1.10E-197,2.98E-16
JIVSIR01_clean,3.38187,4.18664,1604.69,0.22972,2359.4315314,0,0,4.02E-08
JIWKUW_clean,3.0858,4.75335,5423.56,0.46118,0.18805466642,0,0,0
JIXWUJ01_clean,3.59656,4.61755,1762.26,0.4547,0.20630197778,9.10E-08,0,0
JIXWUJ02_clean,3.59169,4.55633,1752.07,0.45776,0.21040442907,0,8.07E-08,0
JIXWUJ_clean,3.71319,4.69284,1770.12,0.45684,0.19863215878,1.11E-07,0,0
JIYXUL_clean,5.74608,7.04259,3343.37,0.56588,0.0070326883735,0,9.86E-08,0
